id,prior_position,prior_time,prior:smax_gaussian,prior:convolved_data,integrand:TotalIntegrand,integrand:FlowIntegrand
8727,30.583778381347656,1.0,-5.262879371643066,-5.2741827964782715,0.8542431,0.84663963
8728,-126.27336883544922,1.0,-6.79447078704834,-6.790190696716309,2.1941514,1.3675977
8729,-20.362756729125977,1.0,-5.209743976593018,-5.209379196166992,-1.5205027,1.7777656
8730,-50.54951095581055,1.0,-5.428174018859863,-5.417658805847168,1.2560436,1.7751809
8731,83.50103759765625,1.0,-5.878905296325684,-5.881577491760254,0.6109157,1.2231108
8732,-3.611431837081909,1.0,-5.168764591217041,-5.1737542152404785,0.42810482,0.62796926
8733,40.47803497314453,1.0,-5.334624767303467,-5.346096515655518,1.2111698,1.0204778
8734,61.31854248046875,1.0,-5.551103591918945,-5.560172080993652,1.0148672,0.49716294
8735,-21.192651748657227,1.0,-5.213263034820557,-5.212614059448242,0.13845862,1.2410896
8736,-55.4212532043457,1.0,-5.48085355758667,-5.468941688537598,1.3081751,1.1491625
8737,57.5992317199707,1.0,-5.505971431732178,-5.515740871429443,1.1238046,1.3300956
8738,-77.7787094116211,1.0,-5.784732341766357,-5.76853609085083,0.86071706,1.1356906
8739,-39.2232551574707,1.0,-5.324419975280762,-5.31753396987915,1.3314854,1.3166653
8740,13.43907356262207,1.0,-5.185863018035889,-5.194995880126953,1.3160846,1.1894823
8741,-32.025794982910156,1.0,-5.272091865539551,-5.267678737640381,-0.12930498,0.76627994
8742,-84.53377532958984,1.0,-5.896613121032715,-5.880051136016846,1.8911211,1.187367
8743,137.2699432373047,1.0,-7.090192794799805,-7.068828105926514,3.0407488,0.8876003
8744,-14.143750190734863,1.0,-5.187846660614014,-5.189568996429443,0.54427814,1.5527234
8745,-118.75700378417969,1.0,-6.60653829574585,-6.597855567932129,2.6241558,1.4019883
8746,83.17973327636719,1.0,-5.873440742492676,-5.876229763031006,1.5955939,1.3721566
8747,-137.42933654785156,1.0,-7.094660758972168,-7.099021911621094,3.0030684,1.9232174
8748,-58.69158935546875,1.0,-5.51893424987793,-5.506158351898193,-1.5755719,1.4314629
8749,-103.09998321533203,1.0,-6.252087593078613,-6.237536907196045,1.5992687,1.1770505
8750,-22.325397491455078,1.0,-5.218293190002441,-5.217254161834717,0.8911839,1.8102189
8751,-4.651584625244141,1.0,-5.169641494750977,-5.174328327178955,-0.1987668,1.0460428
8752,48.13554763793945,1.0,-5.403865337371826,-5.414888858795166,1.0317398,1.7014956
8753,-40.06392288208008,1.0,-5.331221103668213,-5.324052810668945,1.2729455,1.3032657
8754,17.62860107421875,1.0,-5.1991448402404785,-5.209012985229492,1.1305678,1.2013129
8755,-15.705914497375488,1.0,-5.1926045417785645,-5.193811416625977,1.239774,0.8601103
8756,35.92694091796875,1.0,-5.299142360687256,-5.310640335083008,0.11618799,1.570707
